ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
102747,E. Rossi,M,NA,NA,NA,"Marinai della nave da guerra ""Varese""",ITA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Bronze
102756,Giuliano Rossi,M,21,184,83,Italy,ITA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
102766,Natalio Pablo Rossi,M,30,178,83,Argentina,ARG,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,NA
102786,Terrence Henry Rosslyn-Smith,M,20,183,59,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
102790,Brian Rosso,M,28,184,84,Argentina,ARG,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,NA
102791,Cristian Alberto Rosso,M,28,185,85,Argentina,ARG,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Double Sculls,NA
102819,Ture Albin Rosvall,M,20,NA,NA,Roddklubben af 1912-1,SWE,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Inriggers",Silver
102819,Ture Albin Rosvall,M,20,NA,NA,Roddklubben af 1912-2,SWE,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
102827,Alexandru Rotaru,M,23,NA,NA,Romania,ROU,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
102873,Paul Rothley,M,22,178,75,France,FRA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxless Pairs,NA
102916,Amina Rouba,F,25,173,60,Algeria,ALG,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Single Sculls,NA
102916,Amina Rouba,F,29,173,60,Algeria,ALG,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,NA
102920,"Walter ""Vclav"" Roubk",M,28,NA,NA,Czechoslovakia,TCH,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxless Fours,NA
102936,Charles Gardner Rought,M,27,NA,NA,Thames Rowing Club,GBR,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",Silver
102984,Jean-Claude Roussel,M,22,189,84,France,FRA,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Pairs,NA
102995,"Hendrik Wopke ""Henk"" Rouw",M,26,184,78,Netherlands,NED,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
102996,Herman Jan Rouw,M,21,179,80,Netherlands,NED,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,Bronze
102996,Herman Jan Rouw,M,25,179,80,Netherlands,NED,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Fours,NA
103008,Roger Rouyer,M,26,186,86,France,FRA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,NA
103023,"Markus Raeside ""Mark"" Rowand",M,28,183,70,South Africa,RSA,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Coxless Fours,NA
103023,"Markus Raeside ""Mark"" Rowand",M,32,183,70,South Africa,RSA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,NA
103024,Stephen Christopher Rowbotham,M,26,193,96,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Bronze
103024,Stephen Christopher Rowbotham,M,30,193,96,Great Britain,GBR,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,NA
103033,"Norman Robert ""Norm"" Rowe",M,26,NA,NA,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
103036,"Antony Duncan ""Tony"" Rowe",M,23,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Single Sculls,NA
103063,Lisa Roy,F,25,174,68,Canada,CAN,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Coxed Quadruple Sculls,NA
103075,Bronwyn Elizabeth Roye (-Porter),F,26,180,76,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Double Sculls,NA
103075,Bronwyn Elizabeth Roye (-Porter),F,26,180,76,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,NA
103075,Bronwyn Elizabeth Roye (-Porter),F,30,180,76,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,NA
103083,Artur Benedykt Rozalski,M,22,197,99,Poland,POL,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,NA
103083,Artur Benedykt Rozalski,M,26,197,99,Poland,POL,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxless Fours,NA
103086,Grayna Raska (-Pawowska),F,18,160,45,Poland,POL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Eights,NA
103101,Nadiya Ivanivna Rozhon (-Siemisheva),F,23,181,92,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Women's Coxed Eights,Silver
103107,Dmitry Vasilyevich Rozinkevich,M,21,201,101,Russia,RUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,Bronze
103107,Dmitry Vasilyevich Rozinkevich,M,25,201,101,Russia,RUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,NA
103112,Rok Rozman,M,20,190,94,Slovenia,SLO,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,NA
103145,Knud Kim Bernhoff Rrbk,M,27,183,82,Denmark,DEN,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Pairs,NA
103184,Enrico Ruberti,M,NA,NA,NA,Italy,ITA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
103192,Roy John Rubin,M,19,192,93,United States,USA,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
103198,Elmrs Rubns,M,23,193,87,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Fours,NA
103202,Eduardo Rubio Rodrguez,M,29,187,88,Cuba,CUB,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Double Sculls,NA
103214,Vincenzo Rubolotta,M,NA,NA,NA,Italy,ITA,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA
103233,"Gregory Michael ""Greg"" Ruckman",M,26,185,73,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,NA
103233,"Gregory Michael ""Greg"" Ruckman",M,30,185,73,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Double Sculls,NA
103236,Alexander Ruckstuhl,M,20,188,80,Switzerland,SUI,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Quadruple Sculls,NA
103238,Hans Ruckstuhl,M,25,181,74,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Single Sculls,NA
103238,Hans Ruckstuhl,M,25,181,74,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Double Sculls,NA
103238,Hans Ruckstuhl,M,29,181,74,Switzerland,SUI,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Double Sculls,NA
103238,Hans Ruckstuhl,M,33,181,74,Switzerland,SUI,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Quadruple Sculls,NA
103244,Igor Aleksandrovich Rudakov,M,25,187,98,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,Silver
103244,Igor Aleksandrovich Rudakov,M,25,187,98,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
103244,Igor Aleksandrovich Rudakov,M,30,187,98,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,NA
103244,Igor Aleksandrovich Rudakov,M,34,187,98,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,NA
103244,Igor Aleksandrovich Rudakov,M,37,187,98,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,NA
103262,Tracy Rebecca Rude (-Smith),F,23,178,71,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Coxed Eights,NA
103284,Max Rudolf,M,29,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Fours,Gold
103284,Max Rudolf,M,29,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,NA
103285,Paul F. Rudolf,M,27,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Fours,Gold
103285,Paul F. Rudolf,M,27,NA,NA,Switzerland,SUI,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,NA
103290,"Chadwick Stanley ""Chad"" Rudolph",M,24,193,93,United States,USA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,NA
103340,Jean Roger Ruffier des Aims,M,26,NA,NA,France,FRA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Fours,NA
103344,Ernst Rufli,M,26,NA,NA,Switzerland,SUI,1936 Summer,1936,Summer,Berlin,Rowing,Rowing Men's Single Sculls,NA
103349,Alberto Ruggia,M,NA,NA,NA,"Marinai della nave da guerra ""Varese""",ITA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 17-Man Naval Rowing Boats,Bronze
103356,Michael Ruhe,M,24,200,91,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,NA
103359,Frank Rhle,M,24,192,93,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Fours,Gold
103359,Frank Rhle,M,28,192,93,East Germany,GDR,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Fours,Gold
103360,Bernhard Rhling,M,31,181,74,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Lightweight Double Sculls,NA
103361,"Emil Daniel ""mile"" Ruhlmann",M,23,NA,NA,France,FRA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Eights,NA
103370,Iulic Ruican,M,20,NA,NA,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,Gold
103370,Iulic Ruican,M,20,NA,NA,Romania,ROU,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,Silver
103370,Iulic Ruican,M,24,NA,NA,Romania,ROU,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,NA
103373,"Josephus Petrus Maria ""Jos"" Ruijs",M,21,170,50,Netherlands,NED,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,NA
103397,Ignacio Diego Ruiz Daz,M,24,177,80,Argentina,ARG,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
103397,Ignacio Diego Ruiz Daz,M,28,177,80,Argentina,ARG,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,NA
103416,Miguel Ruiz Daz,M,19,178,80,Mexico,MEX,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxless Pairs,NA
103450,Manfred Rulffs,M,25,179,80,Germany,GER,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,Gold
103458,Jane Rumball (-Thornton),F,30,178,65,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,NA
103469,Henrik Rummel,M,24,196,97,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
103469,Henrik Rummel,M,28,196,97,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,NA
103494,Kurt Albert Georg Runge,M,24,NA,NA,Berliner Ruderverein von 1876-2,GER,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,Bronze
103530,Annina Ruppel,F,23,160,50,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Coxed Eights,NA
103530,Annina Ruppel,F,27,160,50,Germany,GER,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Coxed Eights,NA
103531,Martin Ruppel,M,21,169,51,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,NA
103550,Ivo Rusev,M,18,189,84,Bulgaria,BUL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,Bronze
103563,"John Dunbar ""Jack"" Rusher, IV",M,21,190,91,United States,USA,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,Bronze
103563,"John Dunbar ""Jack"" Rusher, IV",M,25,190,91,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Fours,NA
103566,"Hedley William ""Hank"" Rushmere",M,35,NA,NA,Great Britain,GBR,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxless Fours,NA
103614,"Angus John ""Jack"" Russell",M,22,NA,NA,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Eights,NA
103619,John Alastair Leigh Russell,M,23,NA,NA,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Eights,NA
103620,John Michael Russell,M,25,183,80,Great Britain,GBR,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
103620,John Michael Russell,M,29,183,80,Great Britain,GBR,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxless Fours,Silver
103638,Fred Rssli,M,26,187,81,Switzerland,SUI,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxless Pairs,NA
103644,Giuseppe Russo,M,NA,NA,NA,"Marinai della nave da guerra ""Varese""",ITA,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's 6-Man Naval Rowing Boats,Gold
103654,Lies Rustenburg,F,26,183,74,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Coxed Eights,NA
103655,Carl Wilhelm Hugo Rster,M,28,NA,NA,Favorite Hammonia-3,GER,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
103655,Carl Wilhelm Hugo Rster,M,28,NA,NA,Favorite Hammonia-3,GER,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Coxed Fours,NA
103673,Pietro Willy Ruta,M,24,185,70,Italy,ITA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,NA
103673,Pietro Willy Ruta,M,28,185,70,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Lightweight Coxless Fours,NA
103676,Sinia Rutei,M,15,162,50,Yugoslavia,YUG,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Pairs,NA
103691,Charles Eric Ruthford,M,21,201,93,United States,USA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,NA
103692,Manfred Ruthner,M,20,186,80,Austria,AUT,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
103701,"Benjamin Jon ""Ben"" Rutledge",M,23,194,95,Canada,CAN,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Coxed Eights,NA
103701,"Benjamin Jon ""Ben"" Rutledge",M,27,194,95,Canada,CAN,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxed Eights,Gold
103707,Katrin Rutschow-Stomporowski,F,21,180,79,Germany,GER,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Quadruple Sculls,Gold
103707,Katrin Rutschow-Stomporowski,F,25,180,79,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Single Sculls,Bronze
103707,Katrin Rutschow-Stomporowski,F,29,180,79,Germany,GER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Single Sculls,Gold
103761,Vladislav Vadimovich Ryabtsev,M,24,196,96,Russia,RUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,NA
103761,Vladislav Vadimovich Ryabtsev,M,28,196,96,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Coxless Fours,NA
103768,Christian Ryan,M,23,188,84,Australia,AUS,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxed Eights,Silver
103779,"Joseph A. ""Joe"" Ryan",M,NA,NA,NA,Seawanhaka Boat Club-1,USA,1904 Summer,1904,Summer,St. Louis,Rowing,Rowing Men's Coxless Pairs,Gold
103786,"Matthew ""Matt"" Ryan",M,24,194,90,Australia,AUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Silver
103786,"Matthew ""Matt"" Ryan",M,28,194,90,Australia,AUS,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxed Eights,NA
103791,"Michael ""Mick"" Ryan",M,28,183,79,Ireland,IRL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,NA
103803,"Timothy ""Ted"" Ryan",M,23,193,91,Ireland,IRL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,NA
103808,"William ""Willie"" Ryan",M,22,192,93,Ireland,IRL,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxed Fours,NA
103808,"William ""Willie"" Ryan",M,26,192,93,Ireland,IRL,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Pairs,NA
103810,Aleksandr Ryazankin,M,23,190,91,Soviet Union,URS,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Eights,NA
103828,Ivar Magnus Ryberg,M,26,NA,NA,Gteborgs Roddklubb-1,SWE,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
103844,"Cynthia Louise ""Cindy"" Ryder (-Matthes)",F,25,NA,NA,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Women's Double Sculls,NA
103879,Jacek Pawe Rylski,M,15,160,50,Poland,POL,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Pairs,NA
103891,"John Alexander George ""Jack"" Ryrie",M,25,NA,NA,Sydney Rowing Club,ANZ,1912 Summer,1912,Summer,Stockholm,Rowing,Rowing Men's Coxed Eights,NA
103940,Abdel Mohsen Saad,M,23,NA,NA,United Arab Republic,UAR,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
103940,Abdel Mohsen Saad,M,27,NA,NA,Egypt,EGY,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Eights,NA
103959,Romy Saalfeld (-Topf),F,19,176,63,East Germany,GDR,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Women's Coxed Fours,Gold
104069,Ibrahim Sayed Sabri,M,28,NA,NA,Egypt,EGY,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Fours,NA
104073,Javier Sabri Pitarch,M,16,169,50,Spain,ESP,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxed Fours,NA
104074,Joaqun Sabri Pitarch,M,22,170,51,Spain,ESP,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxed Pairs,NA
104171,mile Sadzawska,M,NA,NA,NA,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Double Sculls,NA
104194,Jaruwat Saensuk,M,20,185,76,Thailand,THA,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Men's Single Sculls,NA
104205,Juan Carlos Sez Bernardos,M,35,183,74,Spain,ESP,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Lightweight Double Sculls,NA
104221,Amy Elizabeth Safe (-Gillett),F,20,179,70,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Coxed Eights,NA
104245,Nikolay Vasilyevich Safronov,M,24,188,83,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,NA
104265,Alfred Sageder,M,23,181,79,Austria,AUT,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxless Pairs,Bronze
104265,Alfred Sageder,M,23,181,79,Austria,AUT,1956 Summer,1956,Summer,Melbourne,Rowing,Rowing Men's Coxed Pairs,NA
104265,Alfred Sageder,M,26,181,79,Austria,AUT,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxless Pairs,Silver
104265,Alfred Sageder,M,31,181,79,Austria,AUT,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,NA
104266,Michael Sageder,M,21,178,78,Austria,AUT,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,NA
104267,Sebastian Sageder,M,24,179,69,Austria,AUT,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,NA
104268,Siegfried Sageder,M,22,183,81,Austria,AUT,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Quadruple Sculls,NA
104326,"Christian D. ""Chris"" Sahs",M,22,195,93,United States,USA,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,NA
104329,Jos Antonio Sahuquillo Moya,M,21,183,72,Spain,ESP,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Pairs,NA
104372,Bruno Saile,M,28,194,100,Switzerland,SUI,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Coxless Fours,NA
104372,Bruno Saile,M,32,194,100,Switzerland,SUI,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,NA
104372,Bruno Saile,M,36,194,100,Switzerland,SUI,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Fours,NA
104381,David ain,M,24,186,93,Croatia,CRO,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Quadruple Sculls,Silver
104405,Ren Pierre Saintongey,M,26,NA,NA,Socit Nautique de Bayonne,FRA,1912 Summer,1912,Summer,Stockholm,Rowing,"Rowing Men's Coxed Fours, Outriggers",NA
104407,Juan Jos Sinz Trapaga,M,23,185,87,Mexico,MEX,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,NA
104423,Hiroshi Saito,M,22,174,75,Japan,JPN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
104440,Osamu Saito,M,22,164,51,Japan,JPN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Fours,NA
104445,Tadashi Saito,M,22,180,77,Japan,JPN,1960 Summer,1960,Summer,Roma,Rowing,Rowing Men's Coxed Eights,NA
104497,Haruna Sakakibara,F,18,182,73,Japan,JPN,2012 Summer,2012,Summer,London,Rowing,Rowing Women's Single Sculls,NA
104524,Masahiro Sakata,M,26,188,80,Japan,JPN,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Single Sculls,NA
104524,Masahiro Sakata,M,29,188,80,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Rowing,Rowing Men's Coxed Eights,NA
104530,Maria Sakellaridou,F,23,174,59,Greece,GRE,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,NA
104546,Birut akickien (Juoznait-),F,27,186,80,Lithuania,LTU,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Women's Single Sculls,NA
104546,Birut akickien (Juoznait-),F,31,186,80,Lithuania,LTU,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,Bronze
104554,Menelaos Sakorafos,M,NA,NA,NA,Nautikos Omilos-3,GRE,1906 Summer,1906,Summer,Athina,Rowing,Rowing Men's Coxed Fours,NA
104668,Gustavo Salcedo Ramrez,M,22,190,93,Peru,PER,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Single Sculls,NA
104674,Kelly K. Salchow,F,26,175,72,United States,USA,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Quadruple Sculls,NA
104674,Kelly K. Salchow,F,30,175,72,United States,USA,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,NA
104718,Arturo Salfran Daz,M,21,185,90,Cuba,CUB,1980 Summer,1980,Summer,Moskva,Rowing,Rowing Men's Single Sculls,NA
104761,"Edwin Lyle ""Ed"" Salisbury",M,22,188,77,United States,USA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,Gold
104766,Abraho Saliture,M,NA,170,NA,Brazil,BRA,1920 Summer,1920,Summer,Antwerpen,Rowing,Rowing Men's Coxed Fours,NA
104779,Raymond Julien Salles,M,31,180,80,France,FRA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxed Pairs,Gold
104805,Matti Reima Salminen,M,28,183,84,Finland,FIN,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,NA
104860,Igor Nikolayevich Salov,M,25,201,101,Russia,RUS,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Quadruple Sculls,NA
104876,Lina altyt,F,29,184,70,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,NA
104896,Leandro Salvagno Rattaro,M,20,189,83,Uruguay,URU,2004 Summer,2004,Summer,Athina,Rowing,Rowing Men's Single Sculls,NA
104896,Leandro Salvagno Rattaro,M,24,189,83,Uruguay,URU,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Men's Single Sculls,NA
104920,Peter Salzbacher,M,18,164,50,Austria,AUT,1964 Summer,1964,Summer,Tokyo,Rowing,Rowing Men's Coxed Pairs,NA
104943,Valeriy Samara,M,30,NA,NA,Ukraine,UKR,1996 Summer,1996,Summer,Atlanta,Rowing,Rowing Men's Coxed Eights,NA
104958,"William Austin Tyers ""Bill"" Sambell",M,21,NA,NA,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxed Eights,NA
104961,Renzo Sambo,M,26,190,90,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Rowing,Rowing Men's Coxed Pairs,Gold
104961,Renzo Sambo,M,30,190,90,Italy,ITA,1972 Summer,1972,Summer,Munich,Rowing,Rowing Men's Coxed Fours,NA
104967,Carlos T. Sambuceti,M,NA,NA,NA,Argentina,ARG,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxless Pairs,NA
